Date,Ticker Pair,Traditional_Spread,Position
2019-04-07,TSLA-NVDA,0.03414047318147448,Buy
2019-04-14,TSLA-NVDA,-0.4586857823021557,Buy
2019-04-21,TSLA-NVDA,-0.5945439796345116,Buy
2019-04-28,TSLA-NVDA,-0.34382192431684255,Buy
2019-05-05,TSLA-NVDA,-0.9985498301057958,Buy
2019-05-12,TSLA-NVDA,-0.6627089882959813,Buy
2019-05-19,TSLA-NVDA,-0.5508842668992925,Buy
2019-05-26,TSLA-NVDA,-0.8686876202132816,Buy
2019-06-02,TSLA-NVDA,-1.0317012888601127,Buy
2019-06-09,TSLA-NVDA,-0.7899351114092055,Buy
2019-06-16,TSLA-NVDA,-0.6165764422977227,Buy
2019-06-23,TSLA-NVDA,-0.2702920939601382,Buy
2019-06-30,TSLA-NVDA,-0.37158754823679724,Buy
2019-07-07,TSLA-NVDA,-0.818444170022005,Buy
2019-07-14,TSLA-NVDA,-0.40202131064394464,Buy
2019-07-21,TSLA-NVDA,-0.37035000755032305,Buy
2019-07-28,TSLA-NVDA,-0.07693875351142178,Buy
2019-08-04,TSLA-NVDA,-1.0900460096855118,Buy
2019-08-11,TSLA-NVDA,-0.40618140855538937,Buy
2019-08-18,TSLA-NVDA,-0.11161695297607305,Buy
2019-08-25,TSLA-NVDA,-0.7377005736971454,Buy
2019-09-01,TSLA-NVDA,-1.0955971321191467,Buy
2019-09-08,TSLA-NVDA,-0.8880976241285731,Buy
2019-09-15,TSLA-NVDA,-1.238347787955388,Buy
2019-09-22,TSLA-NVDA,-0.8841629741450997,Buy
2019-09-29,TSLA-NVDA,-0.6767156569122239,Buy
2019-10-06,TSLA-NVDA,-0.6041554689718623,Buy
2019-10-13,TSLA-NVDA,-1.2449848641541914,Buy
2019-10-20,TSLA-NVDA,-0.9532926462037069,Buy
2019-10-27,TSLA-NVDA,-0.878654125608931,Buy
2019-11-03,TSLA-NVDA,0.20057440156860343,Buy
2019-11-10,TSLA-NVDA,-0.027498710455705296,Buy
2019-11-17,TSLA-NVDA,0.27136927654522675,Buy
2019-11-24,TSLA-NVDA,0.6513869701084389,Buy
2019-12-01,TSLA-NVDA,0.10271407554626558,Buy
2019-12-08,TSLA-NVDA,-0.13042622497293047,Buy
2019-12-15,TSLA-NVDA,0.1134985977273293,Buy
2019-12-22,TSLA-NVDA,0.17963853300918894,Buy
2019-12-29,TSLA-NVDA,0.5364162277867437,Buy
