Date,Ticker Pair,Traditional_Spread,Position
2019-05-26,TSLA-NVDA,-0.0067864088344314,Buy
2019-06-02,TSLA-NVDA,-0.030150516850113215,Buy
2019-06-09,TSLA-NVDA,-0.027595568274412376,Buy
2019-06-16,TSLA-NVDA,-0.03776343329211542,Buy
2019-06-23,TSLA-NVDA,-0.009481459636888125,Buy
2019-06-30,TSLA-NVDA,0.012754673361977689,Sell
2019-07-07,TSLA-NVDA,-0.0418378626174767,Buy
2019-07-14,TSLA-NVDA,-0.018016047422229592,Buy
2019-07-21,TSLA-NVDA,-0.0345580505285365,Buy
2019-07-28,TSLA-NVDA,0.04385163515697781,Sell
2019-08-04,TSLA-NVDA,-0.05694220058228341,Buy
2019-08-11,TSLA-NVDA,-0.03373331905771204,Buy
2019-08-18,TSLA-NVDA,0.02197572241577838,Sell
2019-08-25,TSLA-NVDA,0.005826234029129629,Sell
2019-09-01,TSLA-NVDA,-0.029379157102997922,Buy
2019-09-08,TSLA-NVDA,0.00638942091600863,Sell
2019-09-15,TSLA-NVDA,-0.03882069965946785,Buy
2019-09-22,TSLA-NVDA,-0.02829695184579168,Buy
2019-09-29,TSLA-NVDA,-0.020440147798422646,Buy
2019-10-06,TSLA-NVDA,0.023744565280676755,Sell
2019-10-13,TSLA-NVDA,-0.03476168297064772,Buy
2019-10-20,TSLA-NVDA,-0.020705650069383207,Buy
2019-10-27,TSLA-NVDA,-0.09386725925891914,Buy
2019-11-03,TSLA-NVDA,-0.0023164444210697476,Buy
2019-11-10,TSLA-NVDA,-0.03530159831979007,Buy
2019-11-17,TSLA-NVDA,-0.039677610743362374,Buy
2019-11-24,TSLA-NVDA,0.01742068630383046,Sell
2019-12-01,TSLA-NVDA,-0.0014829628928149634,Buy
2019-12-08,TSLA-NVDA,-0.030962763920633227,Buy
2019-12-15,TSLA-NVDA,-0.02029271983962897,Buy
2019-12-22,TSLA-NVDA,-0.04012867524087017,Buy
2019-12-29,TSLA-NVDA,-0.04339718585919519,Buy
